Riz Kajal Agarwal,19 November 2015,Watto Sourav, 2.2.1  ,Rated for 12+,Entertainment,Install,4.7,64, 10000 ,
Prabhas Hit Songs,4 October 2016,SRIAPPS, 1.3  ,Rated for 3+,Entertainment,Install,4.2,48, 5000 ,
Prabhas Videos,5 July 2016,Techno Soft, 1.0.1  ,Rated for 12+,Entertainment,Install,5.0,4, 500 ,
Pic Keerthi Suresh,18 February 2016,Watto Sourav, 2.2.5  ,Rated for 12+,Entertainment,Install,4.4,144, 10000 ,
Greeting Cards,17 July 2015,Moneybox Appstream, 3.0  ,Rated for 3+,Lifestyle,Install,4.2,54, 5000 ,
Happy Birthday Best Images,15 August 2016,Ultra.apps, 1.0  ,Rated for 3+,Lifestyle,Install,4.0,1, 10 ,
Birthday Greeting Cards,14 August 2016,Ultra.apps, 1.0  ,Rated for 3+,Lifestyle,Install,,, 10 ,
Happy Birthday Greetings,16 August 2016,Ultra.apps, 1.0  ,Rated for 3+,Lifestyle,Install,,, 100 ,
Happy Birthday Wishes,16 August 2016,Ultra.apps, 1.0  ,Rated for 3+,Lifestyle,Install,,, 100 ,
Birthday Cake Greeting Cards,18 January 2016,Ultra.apps, 1.0  ,Rated for 3+,Lifestyle,Install,3.8,5, 1000 ,
Home Interior Design,10 September 2015,Honey-Apps, 1.0  ,Rated for 3+,Lifestyle,Install,4.1,24, 5000 ,
Best Wedding Cake Design,8 September 2015,Honey-Apps, 1.0  ,Rated for 3+,Lifestyle,Install,4.5,25, 1000 ,
Aquarium Design Ideas,4 September 2015,Honey-Apps, 1.0  ,Rated for 3+,Lifestyle,Install,3.6,67, 10000 ,
Anchor Tattoo Design Idea,4 September 2015,Honey-Apps, 1.0  ,Rated for 3+,Lifestyle,Install,3.9,53, 5000 ,
Earring Collection Idea,12 September 2015,Honey-Apps, 1.0  ,Rated for 3+,Lifestyle,Install,3.1,10, 1000 ,
Casual Dress Collection Idea,10 September 2015,Honey-Apps, 1.0  ,Rated for 3+,Lifestyle,Install,4.0,80, 10000 ,
Nail Art Design,14 September 2015,Honey-Apps, 1.0  ,Rated for 3+,Lifestyle,Install,4.0,88, 10000 ,
Snake Tattoo Design,14 September 2015,Honey-Apps, 1.0  ,Rated for 3+,Lifestyle,Install,4.0,33, 5000 ,
Arm Tattoo Design,4 September 2015,Honey-Apps, 1.0  ,Rated for 3+,Lifestyle,Install,4.1,56, 10000 ,
Kannada Hit Songs,24 December 2016,SRIAPPS, 1.0  ,Rated for 3+,Entertainment,Install,,, 10 ,
King Khan Hit Songs,7 October 2016,SRIAPPS, 1.3  ,Rated for 3+,Entertainment,Install,4.3,74, 10000 ,
Salmankhan Hit Songs,15 October 2016,SRIAPPS, 1.4  ,Rated for 3+,Entertainment,Install,4.0,48, 10000 ,
Sanampuri Hit Songs,17 October 2016,SRIAPPS, 1.4  ,Rated for 3+,Entertainment,Install,4.5,102, 5000 ,
Ayyapan Malayalam Songs,8 October 2016,SRIAPPS, 1.5  ,Rated for 3+,Lifestyle,Install,4.4,34, 5000 ,
Samantha Hit Songs,18 July 2016,Telugu Fan Apps, 1.0  ,Rated for 3+,Entertainment,Install,3.0,1, 500 ,
Tamannaah Hit Songs,24 July 2016,Telugu Fan Apps, 1.0  ,Rated for 3+,Entertainment,Install,3.0,2, 100 ,
Telugu Item Songs,2 July 2016,Telugu Fan Apps, 1.0  ,Rated for 12+,Entertainment,Install,2.0,4, 500 ,
Arijit Singh Hit Songs,25 November 2015,Hit Songs Apps, 1.0  ,Rated for 3+,Entertainment,Install,4.0,68, 10000 ,
Ghantasala Telugu Old Songs,4 January 2016,Hit Songs Apps, 1.0  ,Rated for 3+,Entertainment,Install,4.1,84, 10000 ,
Marathi Old Songs,16 December 2015,Hit Songs Apps, 1.0  ,Rated for 3+,Entertainment,Install,3.8,234, 50000 ,
Tamil Love Songs,8 November 2015,Hit Songs Apps, 1.0  ,Rated for 3+,Entertainment,Install,3.9,31, 10000 ,
Hindi Romantic Songs,1 November 2015,Hit Songs Apps, 1.0  ,Rated for 3+,Entertainment,Install,3.9,50, 10000 ,
Latest Dance Videos,5 April 2016,Techno Soft, 1.0.1  ,Rated for 12+,Video Players & Editors,Install,1.0,2, 100 ,
Taapsee Pannu Videos,12 July 2016,Techno Soft, 1.0.1  ,Rated for 12+,Entertainment,Install,5.0,3, 100 ,
Sonakshi Sinha Videos,5 July 2016,Techno Soft, 1.0.1  ,Rated for 12+,Entertainment,Install,,, 500 ,
Birthday Quotes,9 April 2015,Lirije, 1.0  ,Rated for 3+,Lifestyle,Install,4.3,19, 5000 ,
Birthday Wishes,6 November 2015,flexiapp, 1.0  ,Rated for 3+,Lifestyle,Install,4.3,7, 1000 ,
Birthday Wishes,19 October 2016,Arissa Studio, 1.0  ,Rated for 3+,Lifestyle,Install,4.0,4, 100 ,
Happy Birthday Wishes 2017,19 November 2016,Mounirextra, 1.0  ,Rated for 3+,Lifestyle,Install,5.0,2, 100 ,
Amarnath Online Info,16 December 2016,Sree Sai Prakash Medi, 1.2  ,Rated for 3+,Lifestyle,Install,5.0,1, 100 ,
Ayyappa Wallpaper,1 January 2017,greenstoneapps, 1.4  ,Rated for 3+,Lifestyle,Install,4.4,56, 5000 ,
MALAYALAM SONGS NEW HD - Tamil,8 May 2016,tuman, 1.0  ,Rated for 3+,Lifestyle,Install,3.6,18, 5000 ,
Ayyappa Song - Harivarasanam,30 September 2016,Tamil Devotional Apps, 1.0  ,Rated for 3+,Lifestyle,Install,4.0,5, 1000 ,
Ayyappa,28 November 2016,WI Corp, 1.0  ,Rated for 3+,Lifestyle,Install,4.9,25, 100 ,
Ayyappa Swamy Ashtothram,23 November 2016,Tamil Devotional Apps, 1.0  ,Rated for 3+,Lifestyle,Install,3.7,3, 100 ,
Ayyappa Saranam,27 September 2015,BHANUCHANDRA MA, 1.0  ,Rated for 3+,Lifestyle,Install,4.2,30, 5000 ,
Ayyappa-Harivarasanam(Telugu),16 December 2016,Pawan mobile tech, 2.0  ,Rated for 3+,Lifestyle,Install,4.4,148, 10000 ,
1000 Tamil Bhakti Songs,10 June 2016,Times Music, 1.0.0.4  ,Rated for 3+,Lifestyle,Install,4.2,279, 50000 ,
Love Test (Original Version!),17 December 2015,Dolphin-Solutions,,Rated for 3+,Entertainment,Install,4.3,67183, 1000000 ,
Bajrangi Bhaijaan,28 July 2015,Ssquaretouch, 1.0  ,Rated for 3+,Entertainment,Install,4.2,889, 100000 ,
Nature live wallpapers,16 March 2016,Live Wallpapers Ltd., 6.3  ,Rated for 3+,Entertainment,Install,3.8,45, 5000 ,
BeingInTouch,3 January 2017,SK Ventures Online, 1.4  ,Rated for 3+,Entertainment,Install,4.9,14385, 100000 ,
Sonakshi Sinha Songs Hindi,20 January 2016,SUN APPS, 1.0  ,Rated for 3+,Entertainment,Install,4.6,16, 1000 ,
Bollywood Music Videos & Songs,5 May 2016,Video Mirchi, 1.8  ,Rated for 12+,Video Players & Editors,Install,4.1,1043, 100000 ,
Pashto Songs & Dance  Videos,4 October 2016,Apps for SmartWorld, 1.3  ,Rated for 3+,Video Players & Editors,Install,4.1,503, 100000 ,
Wedding Dance Videos Songs,26 August 2015,broad vision, 1.0  ,Rated for 12+,Video Players & Editors,Install,3.8,10, 1000 ,
Birthday Messages,4 January 2017,Arissa Studio, 1.0  ,Rated for 3+,Lifestyle,Install,,,,
Love Greeting Images,3 January 2017,Arissa Studio, 1.0  ,Rated for 3+,Lifestyle,Install,,,,
SugarArt,10 February 2015,flexiapp, 1.2  ,Rated for 3+,Business,Install,4.0,4, 100 ,
Complete Widget,19 February 2015,flexiapp, 1.3  ,Rated for 3+,Tools,Install,4.7,3, 100 ,
Trip Eye : Travel Guide,24 February 2015,flexiapp, 1.0  ,Rated for 3+,Travel & Local,Install,4.3,7, 500 ,
Coker Chat,28 May 2016,flexiapp, 1.1  ,Rated for 12+,Social,Install,4.9,9, 100 ,
Mother's Day Cards,8 May 2015,flexiapp, 1.0  ,Rated for 3+,Social,Install,4.2,33, 5000 ,
Happy Father's Day Card,7 June 2015,flexiapp, 1.1  ,Rated for 3+,Books & Reference,Install,5.0,3, 100 ,
Ramadan & Syawal Greetings,22 June 2015,flexiapp, 1.0  ,Rated for 3+,Lifestyle,Install,5.0,7, 100 ,
Forex Chat,7 August 2015,flexiapp, 1.1  ,Rated for 3+,Education,Install,3.1,10, 1000 ,
Happy Birthday Sweetheart,21 February 2016,ariras.studio, 1.0  ,Rated for 3+,Lifestyle,Install,3.6,11, 5000 ,
ayyappan history in tamil,27 September 2016,kidsjollytv, 1.0.0  ,Rated for 3+,Lifestyle,Install,4.1,7, 100 ,
Shiva Ashtottara Shatanamavali,25 February 2014,Tamil Devotional Apps, 1.0  ,Rated for 3+,Music & Audio,Install,4.3,179, 10000 ,
Sri Venkatesa Govinda Namavali,8 April 2014,Tamil Devotional Apps, 1.0  ,Rated for 3+,Entertainment,Install,4.4,814, 50000 ,
Amman Song - 1008 Pottri,30 September 2016,Tamil Devotional Apps, 1.0  ,Rated for 3+,Lifestyle,Install,3.5,6, 1000 ,
1008 Amman Pottri,20 April 2014,Tamil Devotional Apps, 1.0  ,Rated for 3+,Lifestyle,Install,4.2,427, 50000 ,
Sri Lakshmi Ashtothram,16 November 2016,Tamil Devotional Apps, 1.0  ,Rated for 3+,Lifestyle,Install,,, 100 ,
Sri Annapoorani Stotram,7 July 2016,goDevotional, 2.0  ,Rated for 3+,Lifestyle,Install,3.1,12, 1000 ,
Sree Anjaneya Ashtothram,8 January 2016,goDevotional, 1.0  ,Rated for 3+,Lifestyle,Install,4.0,4, 500 ,
Shirdi Sai Baba - Ashtothram,24 November 2015,goDevotional, 1.0  ,Rated for 3+,Lifestyle,Install,4.4,8, 1000 ,
Catholic Christian Tamil Songs,8 July 2016,goDevotional, 2.0  ,Rated for 3+,Lifestyle,Install,4.4,14, 1000 ,
Kandha Guru Kavasam,20 October 2015,goDevotional, 1.0  ,Rated for 3+,Entertainment,Install,3.7,15, 1000 ,
Slideshows With Music,31 March 2016,Live Oak Video, 1.1  ,Rated for 3+,Video Players & Editors,Install,3.9,1610, 100000 ,
Video Photo Books,31 March 2016,Live Oak Video, 1.2  ,Rated for 3+,Photography,Install,3.9,1739, 100000 ,
1 Photo Video Maker,31 March 2016,Live Oak Video, 1.1  ,Rated for 3+,Photography,Install,3.9,2128, 100000 ,
Slow Motion Fast Forward Video,12 September 2016,Live Oak Video, 2.0  ,Rated for 3+,Video Players & Editors,Install,3.3,1380, 100000 ,
Love Video Creator,31 March 2016,Live Oak Video, 1.1  ,Rated for 3+,Photography,Install,3.9,2380, 500000 ,
Photo Movie Builder,12 September 2016,Live Oak Video, 2.0  ,Rated for 3+,Photography,Install,4.0,5059, 500000 ,
Photo Mirrors & Video Mirrors,12 September 2016,Live Oak Video, 4.0  ,Rated for 3+,Photography,Install,3.9,1280, 100000 ,
Video Photo Slideshows,12 September 2016,Live Oak Video, 3.0  ,Rated for 3+,Photography,Install,3.9,12528, 1000000 ,
Reverse Video,12 September 2016,Live Oak Video, 2.0  ,Rated for 3+,Video Players & Editors,Install,3.6,5041, 500000 ,
Video Editor by Live Oak Video,12 September 2016,Live Oak Video, 2.0  ,Rated for 3+,Video Players & Editors,Install,3.7,13131, 1000000 ,
Wedding Mehndi Dance Videos,8 October 2016,Vai Bros Developer, 1.0  ,Rated for 3+,Video Players & Editors,Install,5.0,2, 100 ,
Mili Naghmay (National Songs),26 August 2016,broad vision, 1.1  ,Rated for 3+,Music & Audio,Install,4.2,220, 50000 ,
Mehndi Designs,30 June 2015,broad vision, 1.0  ,Rated for 3+,Lifestyle,Install,3.0,5, 500 ,
Dresses Designs,14 July 2015,broad vision, 1.0  ,Rated for 3+,Lifestyle,Install,4.0,7, 1000 ,
Audio QURAN Pashto Translation,15 September 2016,broad vision, 1.2  ,Rated for 3+,Music & Audio,Install,4.5,93, 10000 ,
Ramzan Ki Baharain,16 June 2015,broad vision, 1.0  ,Rated for 3+,Books & Reference,Install,5.0,2, 100 ,
Video Collage Maker,3 January 2017,Scoompa,  Varies with d,Rated for 3+,Photography,Install,4.1,308561, 10000000 ,Top Developer
Photo Video Editor & Maker,19 December 2016,VideoVibe, 1.5  ,Rated for 3+,Photography,Install,3.6,6634, 1000000 ,
Photo Video Maker With Music!,1 August 2016,Newapps2016, 1.2  ,Rated for 3+,Photography,Install,3.5,155, 10000 ,
Fast Video Maker,6 July 2016,Photo Slideshow with Music, 3.0  ,Rated for 3+,Video Players & Editors,Install,3.2,445, 50000 ,
Fast Motion Video FX,9 November 2015,Bizo Mobile, 1.0.2  ,Rated for 3+,Video Players & Editors,Install,4.2,2564, 100000 ,
Video Maker,1 July 2016,Multimedia Apps, 4.7  ,Rated for 3+,Photography,Install,3.9,114520, 10000000 ,
Photo Video Maker,7 September 2016,AppBuddiz, 1.8  ,Rated for 3+,Photography,Install,3.7,6751, 1000000 ,
Flipagram,24 December 2016,Flipagram  inc.,  Varies with d,Rated for 12+,Photography,Install,4.3,1381962, 50000000 ,Top Developer
Slideshow Maker,2 January 2017,Scoompa,  Varies with d,Rated for 3+,Photography,Install,4.4,425168, 10000000 ,Top Developer
PicMotion - photo video slide,6 November 2015,Smart App Innovation, 2.5  ,Rated for 3+,Photography,Install,4.1,20066, 1000000 ,
Book Photo Frames Pic Frames,15 September 2015,MeTOO, 1.0  ,Rated for 3+,Photography,Install,4.1,326, 50000 ,
FreePrints Photobooks,7 December 2016,PlanetArt, 1.7.2  ,Rated for 3+,Photography,Install,4.8,3596, 100000 ,
Pashto Real Rabab,10 March 2016,Appsmartplus, 1.1  ,Rated for 3+,Music & Audio,Install,3.8,131, 10000 ,
Tohfa Mahe Ramzan,6 June 2015,broad vision, 1.0  ,Rated for 3+,Books & Reference,Install,5.0,2, 500 ,
Quran for Pashto AUDIO,15 March 2015,Seven Sins in Heaven, Update  ,Rated for 3+,Music & Audio,Install,4.6,48, 10000 ,
Pashto Ghazals,1 September 2016,broad vision, 1.1  ,Rated for 3+,Music & Audio,Install,4.2,85, 10000 ,
Fake Location Map,28 July 2016,Smart App Innovation, 2.3  ,Rated for 3+,Tools,Install,3.9,1255, 100000 ,
Pashto Al-Quran Audio Offline,30 May 2016,Smart Apps Store, 1.2  ,Rated for 3+,Music & Audio,Install,4.7,42, 1000 ,
Quran Pashto Translation Audio,30 April 2016,blue stone, 1.0  ,Rated for 3+,Music & Audio,Install,4.7,33, 5000 ,
Quran Pashto Audio Translation,15 May 2016,AMSApps, 1.0  ,Rated for 3+,Music & Audio,Install,4.6,286, 10000 ,
Ladies Dress Design Collection,14 October 2015,Action Games Developers, 1.0  ,Rated for 3+,Lifestyle,Install,3.6,53, 10000 ,
little girls dress design,30 August 2016,Qaizal, 2.0  ,Rated for 3+,Lifestyle,Install,4.1,215, 50000 ,
Anarkali Dress Design 2016,18 October 2016,droidapptech, 1  ,Rated for 3+,Lifestyle,Install,3.8,4, 1000 ,
Vidstitch Free - Video Collage,12 December 2016,Fresh Squeezed Apps, 1.8.6  ,Rated for 3+,Photography,Install,4.1,73777, 5000000 ,
Ultimate App Protector,23 October 2015,Smart App Innovation, 1.2  ,Rated for 3+,Tools,Install,4.6,7, 100 ,
Boomerang from Instagram,17 October 2016,Instagram,  Varies with d,Rated for 3+,Photography,Install,4.3,441944, 10000000 ,
Video Collage Maker,19 March 2016,AppBuddiz, 1.1  ,Rated for 3+,Video Players & Editors,Install,3.5,173, 50000 ,
Photo Text Collage Creator,20 December 2016,AppBuddiz, 1.1  ,Rated for 3+,Photography,Install,4.5,10, 5000 ,
Dual Exposure - Photo Editor,26 September 2016,AppBuddiz, 1.2  ,Rated for 3+,Photography,Install,3.4,671, 100000 ,
Photo Text Editor,22 September 2016,AppBuddiz, 1.4  ,Rated for 3+,Photography,Install,3.4,859, 100000 ,
Mosaic Photo Collage,23 November 2016,AppBuddiz, 1.1  ,Rated for 3+,Photography,Install,3.2,156, 10000 ,
Photo Music Book,13 May 2016,AppBuddiz, 1.0  ,Rated for 3+,Photography,Install,3.6,234, 50000 ,
Insta Snap Photo Editor,28 November 2016,AppBuddiz, 1.2  ,Rated for 3+,Photography,Install,4.4,18, 1000 ,
PIP Photo Art,22 September 2016,AppBuddiz, 1.5  ,Rated for 3+,Photography,Install,4.1,400, 50000 ,
Bokeh Photo Effects,17 October 2016,AppBuddiz, 1.4  ,Rated for 3+,Photography,Install,3.4,91, 10000 ,
Insta Square Text Editor,18 October 2016,AppBuddiz, 1.1  ,Rated for 3+,Photography,Install,3.8,396, 50000 ,
Cut Video FX: trim your movie,27 August 2016,Bizo Mobile, 1.0.5  ,Rated for 3+,Video Players & Editors,Install,3.8,877, 50000 ,
True/False Lie Detector Prank,24 September 2015,Bizo Mobile, 1.26  ,Rated for 3+,Entertainment,Install,3.5,2108, 100000 ,
Funny Camera Masks,31 August 2016,Bizo Mobile, 1.0  ,Rated for 7+,Photography,Install,3.7,43, 5000 ,
Flip Video FX,26 October 2015,Bizo Mobile, 1.0.3  ,Rated for 3+,Video Players & Editors,Install,3.9,1344, 100000 ,
Music Flute,9 March 2015,Win Power Apps,  Varies with d,Rated for 3+,Entertainment,Install,2.8,21833, 1000000 ,
Quran Indonesian Audio Offline,30 May 2016,Smart Apps Store, 1.1  ,Rated for 3+,Music & Audio,Install,4.5,35, 1000 ,
Learn Quran and Namaz English,13 June 2016,Smart Apps Store, 1.1  ,Rated for 3+,Books & Reference,Install,4.7,15, 500 ,
Love Album Maker,20 April 2016,Jay shree, 2.0  ,Rated for 3+,Photography,Install,4.0,586, 100000 ,
Video Collage Maker,7 December 2016,Best Appie Studio, 1.0  ,Rated for 3+,Video Players & Editors,Install,4.0,8, 1000 ,
Love Story - Album for Couples,11 July 2015,Linying Wang, 1.0  ,Rated for 3+,Photography,Install,4.4,9, 1000 ,
Video Collage : Video Frames,6 December 2015,Movies Studio, 1.0.9  ,Rated for 3+,Video Players & Editors,Install,3.7,917, 100000 ,
Point Blur,10 March 2016,addquick, 4.2.1  ,Rated for 3+,Photography,Install,4.2,18449, 1000000 ,
Music Photos,17 July 2016,Spinkey Soft, 1.7.92  ,Rated for 12+,Photography,Install,3.6,914, 100000 ,
Mosaic Pixelate Censor,3 November 2016,Winson Tan, 1.0.5  ,Rated for 3+,Photography,Install,3.4,853, 100000 ,
Mosaic Photo Books by Mixbook,31 March 2016,Interactive Memories  Inc., 1.14.0  ,Rated for 3+,Photography,Install,4.0,1594, 100000 ,
Lie Detector Prank,9 March 2016,LosAngeles Night, 1.1  ,Rated for 3+,Entertainment,Install,4.2,11336, 1000000 ,
Color Effects Pro Photo Art,29 February 2016,Thalia Photo Corner, 1.0  ,Rated for 3+,Photography,Install,3.1,281, 50000 ,
Lie Detector Simulated,6 May 2016,CIBERDROIX, 1.10  ,Rated for 3+,Entertainment,Install,3.7,9975, 1000000 ,
Truth and Lie Detector Prank,19 May 2016,Net Unlimited, 1.0  ,Rated for 16+,Entertainment,Install,3.7,455, 50000 ,
Al Quran - English,6 July 2014,LionCoders, 1.0  ,Rated for 3+,Books & Reference,Install,5.0,2, 500 ,
Quran - English Arabic + Audio,12 April 2016,Understand Islam, 2.5  ,Rated for 3+,Books & Reference,Install,4.5,152, 10000 ,
WWE,23 November 2016,WWE  Inc., 3.14.0  ,Rated for 12+,Entertainment,Install,4.5,635581, 10000000 ,Top Developer
Engine launcher,13 March 2015,Win Power Apps, 1.0  ,Rated for 3+,Entertainment,Install,4.0,57, 1000 ,
Guess Word-The Mind Game,10 February 2015,Win Power Apps, 1.0  ,Rated for 3+,Word,Install,3.6,28, 1000 ,
Calls Blocker,23 April 2015,Win Power Apps, 1.0  ,Rated for 3+,Tools,Install,4.1,25, 1000 ,
Power Mobile Cleaner,4 November 2016,Win Power Apps, 1.0  ,Rated for 3+,Tools,Install,3.4,9, 500 ,
On Air Lover Photo Screen Lock,10 February 2015,Win Power Apps, 1.0  ,Rated for 3+,Entertainment,Install,3.8,127, 10000 ,
Scorpion Smasher 2D,29 November 2016,Win Power Apps, 1.0  ,Rated for 16+,Arcade,Install,4.0,4, 1000 ,
How Are You Today,4 November 2015,Linying Wang, 1.0  ,Rated for 3+,Communication,Install,3.5,2, 100 ,
Popular Movies,16 October 2015,Linying Wang, 1.1  ,Rated for 3+,Entertainment,Install,3.8,22, 1000 ,
Selfie Camera,11 August 2016,Movies Studio, 1.1.4  ,Rated for 3+,Photography,Install,4.1,203, 10000 ,
Ghost Camera : Ghost In Photo,4 November 2016,Movies Studio, 1.1.1  ,Rated for 12+,Photography,Install,4.2,12, 1000 ,
Square Video: No Crop Video,18 August 2015,Movies Studio, 1.0.3  ,Rated for 3+,Video Players & Editors,Install,3.6,268, 10000 ,
Valentine Photo Frames,2 February 2016,Jay shree, 1.0  ,Rated for 3+,Photography,Install,4.5,55, 5000 ,
Hoarding Photo Frames,6 June 2015,Jay shree, 1.0  ,Rated for 3+,Photography,Install,4.7,38, 1000 ,
Flower Photo Frames,25 June 2016,Jay shree, 2.0  ,Rated for 3+,Photography,Install,4.5,66, 10000 ,
Video Editor - Video Trimmer,29 July 2016,Pix Team, 1.2  ,Rated for 3+,Video Players & Editors,Install,4.1,21751, 1000000 ,
Video Frames - Video Collage,8 December 2016,ANDROID PIXELS, 3.0  ,Rated for 3+,Video Players & Editors,Install,3.5,2981, 100000 ,
Summer Photo Frames,11 April 2016,Jay shree, 1.0  ,Rated for 3+,Photography,Install,4.6,17, 1000 ,
Cake Photo Frames,28 May 2016,Jay shree, 1.0  ,Rated for 3+,Photography,Install,4.4,40, 5000 ,
Waterfall Photo Frames,20 April 2016,Jay shree, 3.0  ,Rated for 3+,Photography,Install,4.3,99, 10000 ,
Overlay Camera,3 July 2015,addquick, 4.1.1  ,Rated for 3+,Photography,Install,3.5,882, 100000 ,
Web Marker (Highlighter),4 December 2014,addquick, 1.2.1  ,Rated for 3+,Photography,Install,2.8,37, 10000 ,
Blur Frame,22 December 2015,addquick, 1.0.0  ,Rated for 3+,Photography,Install,3.6,8, 5000 ,
Best Call Blocker,25 September 2014,Honest IT Consultancy, 2.01  ,Rated for 3+,Tools,Install,4.2,49, 5000 ,
Call Blocking Blacklist,21 December 2015,TACOTY JP app, 1.2.1  ,Rated for 3+,Tools,Install,3.9,4631, 500000 ,
aFirewall call and sms blocker,7 January 2016,Lucky-dog,  Varies with d,Rated for 3+,Tools,Install,4.4,17583, 1000000 ,
Call Blocker (Free),20 January 2016,Md. Eimran Hossain Eimon, 2.0.1  ,Rated for 3+,Tools,Install,4.2,41, 1000 ,
Call Blocker,22 May 2015,VENAPPS, 1  ,Rated for 3+,Tools,Install,3.1,7, 500 ,
Call reject - Call Blocker,29 September 2015,Eden INC, 3.1  ,Rated for 3+,Tools,Install,3.9,717, 100000 ,
Legal Call Blocker FREE,18 March 2016,Block Calls Get Cash  LLC., 1.56  ,Rated for 3+,Tools,Install,4.4,8999, 100000 ,
Call Blocker & more Tools,30 October 2013,SMS Blocker - Clean Inbox, 2.1.0  ,Rated for 3+,Tools,Install,4.4,4677, 100000 ,
Call Blocker,13 October 2016,Mobilead Inc., 1.0  ,Rated for 12+,Tools,Install,3.9,33, 5000 ,
Image mosaic/blur Pixelization,10 October 2015,gamebatake, 1.21  ,Rated for 3+,Video Players & Editors,Install,3.2,409, 100000 ,
Movies-At Cinemas,18 July 2016,Collaborative Software Limited, 2.3.2  ,Rated for 3+,Entertainment,Install,4.3,26, 1000 ,
Cake Photo Frame,4 October 2016,PR Developer, 1.2  ,Rated for 3+,Photography,Install,4.2,445, 50000 ,
Beach Photo Frames for Summer,25 November 2016,Thalia Spiele und Anwendungen, 1.5  ,Rated for 3+,Photography,Install,4.3,87, 10000 ,
Summer Photo Frame,3 April 2016,TNP Dev, 1.03  ,Rated for 3+,Photography,Install,4.2,40, 5000 ,
SUMMER PICTURE FRAMES,29 March 2015,TNT STUDIO, 2015.1.2  ,Rated for 3+,Photography,Install,4.2,11, 1000 ,
Video Trimmer,20 December 2016,ANDROID PIXELS, 1.5.2  ,Rated for 3+,Video Players & Editors,Install,3.7,753, 100000 ,
Bright FlashLight,24 September 2015,Pix Team, 1.1  ,Rated for 3+,Tools,Install,4.4,3455, 100000 ,
Scientific Calculator,11 September 2015,Pix Team, 1.0  ,Rated for 3+,Tools,Install,4.4,1176, 50000 ,
Maduradas,10 July 2014,VENAPPS, 1.0  ,Unrated,Music & Audio,Install,4.3,32, 1000 ,
Quotes in Spanish,22 May 2015,VENAPPS, 1.0  ,Rated for 3+,Books & Reference,Install,5.0,5, 100 ,
ACleaner,22 May 2015,VENAPPS, 1.0  ,Rated for 3+,Tools,Install,3.8,6, 500 ,
Flashlight LED,22 May 2015,VENAPPS, 2.0  ,Rated for 3+,Tools,Install,3.0,3, 100 ,
Mirror Camera,22 May 2015,VENAPPS, 1.0  ,Rated for 3+,Tools,Install,3.2,12, 1000 ,
Photo Editor - Collage,11 October 2015,Pix Team, 1.0  ,Rated for 3+,Photography,Install,4.3,2643, 100000 ,
Apk Extractor (App Backup),16 January 2016,Md. Eimran Hossain Eimon, 1.0  ,Rated for 3+,Tools,Install,4.3,26, 1000 ,
LockscreenWidget,16 January 2016,Md. Eimran Hossain Eimon, 1.0  ,Rated for 3+,Tools,Install,4.6,19, 100 ,
VPN Safe Firewall - Free Proxy,30 October 2016,Pro Tool Apps, 1.0.6  ,Rated for 3+,Tools,Install,4.3,626, 50000 ,
NetGuard - no-root firewall,1 January 2017,Marcel Bokhorst, 2.66  ,Rated for 3+,Tools,Install,4.2,3939, 100000 ,
Root Firewall,11 August 2014,Root Uninstaller, 2.1  ,Rated for 3+,Tools,Install,3.8,3141, 100000 ,
Relaxing Music For Kids,4 March 2015,Eden INC, 2.0  ,Unrated,Entertainment,Install,4.2,55, 5000 ,
Famous Classical Music,23 February 2015,Eden INC, 2.0  ,Unrated,Entertainment,Install,4.2,514, 50000 ,
Blocking Calls and Text,20 September 2016,The Camp store, 1.0  ,Rated for 3+,Tools,Install,3.5,24, 1000 ,
Call Reject And Blocker,4 October 2014,NG TECH SOFTWARE, 1.6  ,Rated for 3+,Tools,Install,3.9,123, 10000 ,
Bro: Prepaid Tracker,18 January 2016,SMS Blocker - Clean Inbox, 0.3.32  ,Rated for 3+,Communication,Install,4.6,267, 5000 ,
SMS Blocker. Award Winner.,4 January 2017,SMS Blocker - Clean Inbox, 8.0.23  ,Rated for 3+,Communication,Install,4.4,56500, 1000000 ,
Call Blocker,22 December 2016,Anas Apps, 1.0  ,Rated for 3+,Tools,Install,4.2,4, 10 ,
Fandango Movieclips,3 February 2016,Fandango, 1.3.2  ,Rated for 12+,Entertainment,Install,4.0,2396, 100000 ,
Dont Tap The Wrong Light,25 July 2014,Photo Mate Apps, 4.0  ,Rated for 3+,Casual,Install,3.0,9, 500 ,
Game Booster Ram Booster,25 July 2016,Photo Mate Apps, 10  ,Rated for 3+,Tools,Install,3.8,105, 5000 ,
Pixelate - Blur Photos Free,22 June 2016,Photo Mate Apps, 1.4  ,Rated for 3+,Tools,Install,2.2,4, 100 ,
Call Blocker,3 March 2016,App Basic, 1.0.2  ,Rated for 3+,Tools,Install,4.2,16, 1000 ,
Candy Flashlight for Girls,29 March 2016,Szymon Dyja, 2.0.0  ,Rated for 3+,Tools,Install,4.1,669, 50000 ,
Flashlight LED Torch Light,29 October 2016,Flashlight LED Torch Tiny, 2.1  ,Rated for 3+,Tools,Install,3.9,313, 100000 ,
Speed Booster - Battery Saver,28 August 2016,Smart Battery Doctor, 2.2.03  ,Rated for 3+,Tools,Install,4.4,2799, 100000 ,
ML Manager: APK Extractor,21 July 2016,Javier Santos V., 2.3  ,Rated for 3+,Tools,Install,4.6,878, 10000 ,
